RM Drip & Sprin,INE219Y01026,87.6,1320.92,20,1.5,2082057,-20.2,87.69,86.53,78.95,11,76.14,15.1,87.69,62.55
Indobell Insula,INE0FK501019,67,42.21,1,1.5,3750,-16.7,70.5,65.01,77.88,-14,111.27,-39.8,166.75,63
Colinz Lab,INE923C01011,54.3,13.68,0,1.5,893,-16.5,55.65,50.12,44.33,22.5,49.62,9.4,88.7,36.11
Moongipa Cap,INE153K01018,16.74,15.34,0,1.5,2213,-64,16.9,16.25,17.25,-3,19.6,-14.6,30.68,15
Hariyana Ship ,INE400G01011,109.15,67.31,1,1.5,2068,-67.7,109.95,107.6,111.7,-2.3,115.55,-5.5,148.75,91
Rajasthan Sec,INE184D01018,39.1,300.58,5,1.5,3826,28.6,41,39.1,43.8,-10.7,47.32,-17.4,76.21,32.2
Mahindra EPC,INE215D01010,136,379.98,6,1.5,42290,-11.7,137.95,131.5,132.54,2.6,138.06,-1.5,184.1,100
Trans Ind Hou,INE502D01011,6.79,48.24,1,1.5,32271,-81.3,6.81,6.61,7.53,-9.8,13.26,-48.8,23.1,6.21
Kunststoffe Ind,INE638D01021,23.39,16.12,0,1.5,263,-82.7,23.7,22.8,24.58,-4.8,25.02,-6.5,39.8,20.32
Swiss Military,INE010C01025,19.39,457.44,7,1.5,54254,-67.2,19.7,19.12,21.23,-8.7,26.2,-26,35.99,18.37
Indigo Paints,INE09VQ01012,1186.6,5652.33,84,1.5,46351,-56.1,1200.4,1165.1,1162.94,2,1119.2,6,1395.6,900.05
City Pulse,INE056001014,3077.1,3281.42,47,1.5,11900,3,3110,2995,3016.61,2,2047.37,50.3,3289.95,903.45
Vivid Mercantil,INE647Z01025,6.7,67.17,1,1.5,234061,-8.1,6.8,6.53,5.4,24.1,6.65,.8,10.82,3.98
Aspira Pathlab,INE500C01017,66,67.93,1,1.5,352,-53.1,66,63.39,64.8,1.9,65.8,.3,106.78,50.49
Ganges Sec,INE335W01016,139,139.05,2,1.5,1333,-39.1,143.5,135,149.49,-7,156.58,-11.2,213.75,124.85
Maximus Int,INE544W01021,11.15,151.68,2,1.5,39409,-6,11.15,10.7,11.34,-1.7,11.65,-4.3,15.01,9.76
Agi Infra,INE976R01033,263.7,3221.54,48,1.5,135474,-91,263.7,258.85,265.57,-.7,209.15,26.1,299,137.1
Jamna Auto Ind,INE039C01032,135.65,5410.28,80,1.5,3115633,-30.5,136.75,131.75,111.08,22.1,94.88,43,136.75,68.52
Cochin Minerals,INE105D01013,279,218.46,3,1.5,1742,-86.7,283.95,274.15,275.34,1.3,287.51,-3,356,238
Pakka,INE551D01018,109,489.93,7,1.5,2348,-47.9,110.05,106,119.94,-9.1,173.53,-37.2,326.8,96
PBM Poly,INE501F01018,50.68,34.86,1,1.5,2045,451.2,50.68,48.7,59.57,-14.9,70.84,-28.5,95,46.85
Ad-Manum,INE556D01017,59.9,44.93,1,1.5,225,-75.1,59.9,57.1,61.85,-3.2,70.39,-14.9,102.8,55.3
Yamini Invest,INE457N01025,.68,62.56,1,1.5,700279,23.5,.68,.66,.77,-11.7,1.28,-46.9,2.22,.64
Dolat Algotech,INE966A01022,92.1,1620.96,24,1.5,32115,-63.6,93.03,90,79.77,15.5,87.74,5,131.75,67.01
Elantas Beck,INE280B01018,9499.95,7531.28,105,1.4,1728,759.7,9586,9290.05,9574.79,-.8,10257.19,-7.4,14250,8149.95
Shri Techtex,INE0OMF01015,58.1,144.96,2,1.4,4000,0,58.5,58.1,65.5,-11.3,74.06,-21.6,95.5,57.2
Savy Infra Logi,INE0UCN01017,164.25,341.78,5,1.4,18000,200,168.4,164,158.92,3.4,149.59,9.8,191,121
Kritika Wires,INE00Z501011,7.45,198.38,3,1.4,201855,55.6,7.95,7.26,7.81,-4.6,9.03,-17.5,11.62,6.78
K2 Infragen,INE0DEZ01013,75.45,95.21,1,1.4,51000,-57.5,77.35,74.8,62.19,21.3,78.14,-3.4,157.55,52.5
Greenchef Appli,INE0O7P01015,59.3,137.99,2,1.4,4800,50,59.7,57,59.35,-.1,64.34,-7.8,84.75,48.15
Dynamic Service,INE0DZ701010,133.15,206,3,1.4,11000,57.1,134.95,130,115,15.8,159.2,-16.4,391.8,85.4
Capillary Tech,INE0ILV01024,664.6,5271.04,74,1.4,400040,-7,670,652.55,677.23,-1.9,677.23,-1.9,799,560
Tata Motors,INE1TAE01010,432.65,159314.71,2265,1.4,9274385,-44.2,438.75,427.4,370.83,16.7,370.83,16.7,447.9,306
Valencia India,INE130701019,20.58,26.75,0,1.4,12000,42.9,20.58,19.52,22.09,-6.8,30.77,-33.1,88,18.5
Ather Energy,INE0LEZ01016,694.95,25852.14,353,1.4,3115461,-13.3,707,680,683.72,1.6,499.58,39.1,790,287.3
Popular Foundat,INE0PZB01013,33.3,67.86,1,1.4,18000,500,33.5,31.97,29.98,11.1,31.29,6.4,37.4,21.95
Techknowgreen,INE0P4P01011,106.5,78.63,1,1.4,2000,-95.5,106.5,104,131.2,-18.8,162.09,-34.3,266.1,100
Cosmic CRF,INE0ORA01015,1165.6,1526.7,20,1.4,7000,7.7,1165.6,1135.05,1197.35,-2.7,1376.47,-15.3,1960,1100
Bright Outdoor,INE0OMI01019,423.95,925.19,13,1.4,5250,-63.2,425,416,385.51,10,350.01,21.1,436,280.07
Prospect Consum,INE0OKG01017,65.9,35.08,0,1.4,2000,0,65.9,65.66,78.18,-15.7,81.63,-19.3,113.4,53.37
NMDC Steel,INE0NNS01018,45.65,13378.23,190,1.4,7517896,105.4,46.13,45.06,42.77,6.7,39.89,14.4,49.62,28.35
Regis Indust,INE745R01024,2.87,74.08,1,1.4,85532,-29,2.88,2.78,2.9,-1,5.53,-48.1,10.97,2.59
Salasar Tech,INE170V01019,8.94,1543.73,21,1.4,4114906,20.4,8.97,8.75,9.51,-6,9.16,-2.4,14.18,6.89
Satin Credit,INE836B01017,148.9,1638.54,23,1.4,119087,-7.2,151.1,145.8,147.8,.7,150.51,-1.1,176,131.4
Beekay Steel,INE213D01015,456.75,871.98,12,1.4,564,-84.3,459.8,443.5,446.72,2.2,506.06,-9.7,700,386.2
ZF Com Veh Cont,INE342J01019,15273,28969.22,395,1.4,31900,195.6,15680,15153.55,13717.92,11.3,12933.61,18.1,15805,9566.75
Vodafone Idea,INE669E01016,11.59,125569.54,1733,1.4,761012013,-31,11.66,11.31,10.35,12,8.25,40.5,12.8,6.12
Dynemic Prod,INE256H01015,254.95,306.66,4,1.4,15882,8.8,254.95,252,282.5,-9.8,307.96,-17.2,421.45,241.2
Indoco Rem,INE873D01024,230,2121.75,30,1.4,23545,5.5,230,224.2,258.52,-11,269.5,-14.7,348.1,190
City Union,INE491A01021,293.8,21772.02,300,1.4,2106401,66.6,296,288,261.64,12.3,206.34,42.4,302.45,144
Dhanlaxmi Bank,INE680A01011,26.84,1059.37,14,1.4,1509500,-29.6,27.17,26.27,26.03,3.1,27.04,-.7,33.38,22.01
Shreevatsaa Fin,INE981C01019,26.51,26.76,0,1.4,1,-99,26.51,26.51,30.01,-11.7,29.23,-9.3,42.09,19.89
ABM Knowledge,INE850B01026,292,598.1,9,1.4,14633,-6.4,302.2,284,274.83,6.2,200.21,45.8,325,145.1
Ritesh Interl,INE534D01014,73.9,63.21,1,1.4,16305,60.2,76.4,70.9,63.2,16.9,42,76,78.69,23.9
NLC India,INE589A01014,273.65,37945.4,506,1.4,2348814,-12.2,276.9,268.8,253.18,8.1,239.79,14.1,292.35,185.85
Mrugesh Trad,INE738D01029,6.06,1.48,0,1.4,193,10.9,6.06,6.06,3.38,79.3,2.76,119.6,6.06,.48
Vivo Bio ,INE380K01017,31.69,47.23,1,1.4,38738,187.8,32.79,31.05,32.24,-1.7,36.87,-14,56.9,25.21
Cholaman Invest,INE121A01024,1800,151515,2104,1.4,1843859,146.6,1831.8,1773.4,1702.38,5.7,1546.8,16.4,1831.8,1169.05
Coromandel Intl,INE169A01031,2311.2,68157.29,935,1.4,216114,10.8,2316.75,2271.2,2261.02,2.2,2188.63,5.6,2720,1590
Indo National,INE567A01028,399,299.25,4,1.4,14065,-26.6,409,385,426.62,-6.5,464.84,-14.2,589,385
SBI,INE062A01020,1018.75,940367.38,12369,1.3,10271764,-13.2,1023.95,1005,954.38,6.7,830.61,22.7,1023.95,679.65
Garware Hi-Tech,INE291A01017,3167.25,7357.52,91,1.3,41666,6.5,3200.7,3093,3496.61,-9.4,3595.56,-11.9,5095.75,2320.05
Shardul Sec,INE037B01020,36.25,325.31,4,1.3,197,-95.6,37.6,35.01,40.6,-10.7,48.4,-25.1,92.85,32.8
Southern Info,INE298B01010,23.6,11.85,0,1.3,542,-32.2,23.64,22.51,24.22,-2.6,24.64,-4.2,40.01,20.9
Navkar Corp,INE278M01019,99.79,1502.03,19,1.3,320663,39.8,102,98.43,107.08,-6.8,112.45,-11.3,162.9,84
Ganesha Ecovers,INE369Q01017,27.85,68.5,1,1.3,32500,-18.8,28.74,26.7,31.36,-11.2,34.69,-19.7,49.5,25.11
Future Lifestyl,INE452O01016,1.49,30.06,0,1.3,147491,40.2,1.54,1.49,1.52,-2,1.75,-14.9,2.27,1.25
GCM Securities,INE168O01026,.79,15.01,0,1.3,70411,-82.6,.8,.78,.84,-6,.87,-9.2,1.13,.72
Lypsa Gems,INE142K01011,5.19,15.3,0,1.3,93624,74,5.61,5.11,5.34,-2.8,6.66,-22.1,10.99,4.52
Den Networks,INE947J01015,31.95,1523.27,20,1.3,544899,34.7,32.1,31.1,32.15,-.6,34.74,-8,44.95,28.2
LGB Forge,INE201J01017,7.9,188.18,2,1.3,95475,-10.2,7.9,7.7,9.24,-14.5,10.47,-24.5,19,6.12
Granules ,INE101D01020,611.5,14839.27,186,1.3,569937,16.3,613.35,601.05,570.24,7.2,519.98,17.6,626.85,412.05
Archidply Decor,INE0CHO01012,78,43.42,1,1.3,904,-7,78,77,83.12,-6.2,86.88,-10.2,121.4,62.1
Aavas Fin,INE216P01012,1461.45,11567.92,145,1.3,187924,74.8,1467.1,1430,1574.44,-7.2,1738.8,-16,2238.35,1419
Bharat Parent,INE365Y01019,1199,826.11,10,1.3,265,-8.3,1224.9,1170,1176.51,1.9,1212.17,-1.1,1667.2,802
Danlaw Tech,INE310B01013,799.9,389.61,5,1.3,3729,226.2,805,775,790.75,1.2,953.53,-16.1,1619,702
SKM Egg Prod,INE411D01015,374.75,986.72,13,1.3,430844,-7,387.3,360.5,405.16,-7.5,286.3,30.9,464.7,151
Unitech Intl,INE929K01011,3.95,3.95,0,1.3,5939,37.4,4.09,3.71,4.31,-8.4,4.61,-14.3,6,3.71
Indus Fin,INE935D01013,52.69,48.78,1,1.3,1459,-27.7,53.9,49,48.61,8.4,44.6,18.1,60.65,27.15
Marico,INE196A01026,779.95,101393.5,1339,1.3,1920377,-34.7,780,767.05,730.95,6.7,700.86,11.3,780,577.9
Alphageo India,INE137C01018,228,145.12,2,1.3,1146,-77.2,231.1,225,237.31,-3.9,266.85,-14.6,479.85,210
SC Agrotech,INE895E01017,43.5,26.08,0,1.3,37181,867.5,43.8,42.1,21.52,102.1,18.04,141.1,43.8,13.15
Indian Toners,INE826B01018,252.25,262.13,3,1.3,859,-59.2,254.75,248,261.76,-3.6,262.11,-3.8,303.4,235
Steel City,INE395H01011,92.44,139.65,2,1.3,8456,-13.6,92.9,91.05,96.3,-4,100.78,-8.3,116.9,85.51
Sellowrap Indus,INE0IJF01013,79,108.58,1,1.3,9600,50,80.45,78,90.06,-12.3,94.73,-16.6,139.65,70
Rudrabhisek Ent,INE364Z01019,121.32,219.86,3,1.3,9335,-15.8,122.77,119.12,130.93,-7.3,177.35,-31.6,345,115.2
Nephro Care,INE0SUN01013,110.45,182.09,2,1.3,11600,52.6,114,105.5,130.51,-15.4,142.14,-22.3,206.85,99.95
ANB Metal Cast,INE0VG001016,362.65,429.19,6,1.3,3200,0,362.65,352.7,324.15,11.9,283.11,28.1,385,161.7
HRS Aluglaze,INE1E1V01017,158.1,304.85,4,1.3,90000,13.6,160.45,158.05,152.11,3.9,152.11,3.9,170,126
Fabtech Techno,INE0HF201011,197.65,878.6,12,1.3,1225399,323.3,202,192.4,222.67,-11.2,220.92,-10.5,262.4,173.2
Jeena Sikho,INE0J5801029,670,8328.13,109,1.3,123287,-6.8,678.3,657.45,723.46,-7.4,734.05,-8.7,850,516.5
Jubilant Agri,INE03CC01015,2330,3511.31,45,1.3,1563,-72.2,2330,2320.2,2382.22,-2.2,1975.29,18,3032,1026.55
Exhicon Events,INE0O8901016,552,770.56,10,1.3,34000,288.6,570,524.25,514.37,7.3,414.05,33.3,595,208
TCS,INE467B01029,3255.75,1178581.5,14860,1.3,2936991,19,3259,3206.4,3136.26,3.8,3361.64,-3.1,4321.65,2867.55
Ind bank Hsg,INE969D01012,41.53,41.53,1,1.3,439,-41.9,41.79,39.1,39.04,6.4,40.91,1.5,55,33
Omax Autos,INE090B01011,105.05,224.68,3,1.3,42238,-72.1,105.05,102.25,102.68,2.3,105.86,-.8,165.28,78
Finkurve Fin,INE734I01027,97,1358.18,17,1.3,22607,-52.7,98.41,95.86,108.17,-10.3,113.44,-14.5,153.6,93.95
Dharani Fin,INE899D01011,11.25,5.62,0,1.3,241,-93.2,11.25,11.25,12.55,-10.4,11.81,-4.7,17.99,8.98
Sulabh Engg,INE673M01029,2.45,24.62,0,1.3,196767,1287.6,2.5,2.35,2.69,-8.9,3.44,-28.8,5.83,2.03
Saurashtra Cem,INE626A01014,82.05,912.83,12,1.3,1948,-75.6,82.05,80.62,92.12,-10.9,95.63,-14.2,128.38,73.51
Hindalco Ind,INE038A01020,942.5,209235,2420,1.2,10707195,96.2,970.6,937,824.93,14.3,704.72,33.7,970.6,546.25
Jai Mata Glass,INE250C01027,1.7,17,0,1.2,39202,-43.9,1.73,1.63,1.81,-6.1,2.29,-25.8,3.41,1.37
RBL Bank,INE976G01028,320.1,19622.77,242,1.2,11796399,28.1,322.2,313,311.2,2.9,238.53,34.2,331.8,146
Universal Auto,INE203T01012,60.7,75.48,1,1.2,6349,18.9,61.73,59.12,63.84,-4.9,70.91,-14.4,98.95,53.51
Hexa Tradex,INE750M01017,169.95,938.9,11,1.2,922,-61.9,169.95,163.4,171.39,-.8,193.77,-12.3,280,149.75
RHI Magnesita,INE743M01012,479.7,9905.85,120,1.2,294701,-12.3,484.45,471.05,458.61,4.6,464.26,3.3,547.65,376.75
Kirloskar Elec,INE134B01017,102.75,682.36,8,1.2,152005,33,103.65,100.65,109.69,-6.3,127.22,-19.2,194.45,96.7
Beeyu Overseas,INE052B01011,2.91,4.12,0,1.2,937,-41.9,2.91,2.9,3.1,-6.1,3.44,-15.4,4.64,2.36
Cinevista,INE039B01026,16.5,94.77,1,1.2,17759,230.5,16.5,15.75,16.77,-1.6,16.83,-2,24.89,12.86
Deccan Poly,INE132E01015,36.2,7.66,0,1.2,100,-97,36.2,35.08,36.2,0,31.29,15.7,46.5,12.35
National Fit,INE643C01015,167,151.64,2,1.2,2835,-47.5,167,161.05,179.52,-7,160.72,3.9,235,109.95
NRB Bear,INE349A01021,272.45,2640.04,32,1.2,237192,28.2,274.7,266,277.99,-2,263.66,3.3,312.75,191.45
Kings Infra ,INE050N01010,126.75,310.61,4,1.2,28523,-.1,129.5,122.15,144.54,-12.3,142.59,-11.1,178,99.9
Evexia Lifecare,INE313M01030,1.69,119.65,1,1.2,1743676,-79.2,1.7,1.67,1.75,-3.4,2.35,-28.1,3.62,1.52
Wise Travel,INE623Y01011,136.65,325.39,4,1.2,11500,-23.3,140,132.15,150.68,-9.3,156.13,-12.5,204,115.2
NR Vandana Tex,INE104101014,57.7,134.41,2,1.2,15000,0,57.8,55.4,62.57,-7.8,51.77,11.5,72.9,37.05
Finbud Financia,INE0EDU01014,128.55,244.88,3,1.2,16000,45.5,130,125,139.12,-7.6,139.12,-7.6,164.85,110
BSE,INE118H01025,2706.3,110227.6,1320,1.2,3112131,-12.5,2723.9,2670,2661.14,1.7,2294.6,17.9,3030,1227.33
Beta Drug,INE351Y01019,1664.2,1679.94,20,1.2,5097,16.6,1675,1628.2,1679.67,-.9,1760.38,-5.5,2000,1429.52
Wheels India,INE715A01015,881.95,2154.6,25,1.2,54412,-2,886.55,855.3,881.29,.1,758.04,16.3,979.25,548
Exato Technolo,INE1E4401010,336.1,338.29,4,1.2,109000,153.5,352.25,333.4,356.05,-5.6,356.05,-5.6,475,266
Samhi Hotel,INE07K301024,193.05,4270.46,49,1.2,833403,29.7,194,188.5,188.28,2.5,191.01,1.1,254.6,120.35
Sigma Solve,INE0A0S01028,63,647.48,8,1.2,256659,.5,64.45,62,53.63,17.5,39.72,58.6,65.29,22.1
Superhouse,INE712B01010,158.9,175.19,2,1.2,2440,-76.3,158.9,158.9,156.26,1.7,166.97,-4.8,212,122.25
Voith Paper ,INE285C01015,1708.85,750.7,9,1.2,70,-53,1709.95,1665.05,1821.22,-6.2,1785.66,-4.3,2149,1330
ADF Foods,INE982B01027,207.25,2276.92,28,1.2,156585,9,212.3,202.25,210.76,-1.7,236.55,-12.4,301,196.3
Lakshmi Elect,INE284C01018,759,186.56,2,1.2,328,-53.7,760,750,796.71,-4.7,939.69,-19.2,1266,646.1
Deepak Spin,INE272C01013,125,89.88,1,1.2,2028,956.3,126.5,121.15,128.69,-2.9,143.37,-12.8,200.8,116.2
Jyoti Resins,INE577D01013,1159.3,1391.16,17,1.2,12613,-22.1,1220.95,1138,1181.66,-1.9,1267.12,-8.5,1570,1010.6
Chowgule Steam,INE490A01015,20.81,75.56,1,1.2,12056,23.2,23,19.62,22.1,-5.8,24.44,-14.9,33.85,17
ESAB ,INE284A01012,6169.85,9495.4,108,1.1,2828,-62.3,6169.85,6075,5541.45,11.3,5123.95,20.4,6423.95,4129.75
ITL Ind,INE478D01014,307,98.37,1,1.1,467,50.6,309,293,320.38,-4.2,366.6,-16.3,468,288.1
Pasari Spg,INE604F01010,7.38,10.18,0,1.1,623,-84.4,7.71,7.37,7.89,-6.5,8.33,-11.4,11,6.27
Computer Point,INE607B01012,4.6,13.8,0,1.1,7952,-73.7,5.25,4.53,4.75,-3.2,5.18,-11.2,6.96,4.06
Kairosoft AI,INE820M01018,46.99,5.56,0,1.1,5273,107.4,47.69,45.66,45.99,2.2,143.51,-67.3,329.75,40
Welcast Steels,INE380G01015,854.95,54.56,1,1.1,245,169.2,854.95,830.5,912.55,-6.3,1117.39,-23.5,1385.8,810
NCL Ind,INE732C01016,211.45,956.45,10,1.1,87317,59,211.75,206.9,200.31,5.6,207.23,2,239.2,180.1
Asian Paints,INE021A01026,2843.25,272724.54,3065,1.1,915222,3.1,2847.8,2813,2717.81,4.6,2445.07,16.3,2985.5,2125
Tata Chemicals,INE092A01019,754.75,19246.13,214,1.1,492407,4.8,756.7,742.6,821.35,-8.1,883.7,-14.6,1033.6,742.6
Glaxosmith Phar,INE159A01016,2481.2,42034.01,474,1.1,48353,2.3,2501.15,2442,2569.92,-3.5,2738.54,-9.4,3515.95,1924.3
Siemens,INE003A01024,3119.35,111048.86,1184,1.1,610032,264,3132.4,3058.85,3151.23,-1,3655.02,-14.7,6654.95,2490
Mukand,INE304A01026,139.15,2010.86,21,1.1,226673,146.4,142.4,137,133.71,4.1,122.42,13.7,160.85,84.64
Vardhman Hold,INE701A01023,3688,1176.47,13,1.1,592,-49.9,3688,3674,3753.37,-1.7,3767.27,-2.1,4509.95,2850.1
Rajasthan Cyl,INE929D01016,35.6,11.97,0,1.1,2,-99.9,35.6,35.6,37.22,-4.4,40.1,-11.2,59.4,33.04
Novelix Pharma,INE314I01036,59.5,48.2,1,1.1,3895,-56.7,61.79,58.71,55.76,6.7,44.08,35,70.16,24.15
Facor Alloys,INE828G01013,2.82,55.14,1,1.1,118514,27.7,2.83,2.75,3.05,-7.5,3.61,-21.9,5.28,2.61
Zydus Lifesci,INE010B01027,931.85,93744.11,991,1.1,460727,1.7,932.9,918,945.92,-1.5,946.91,-1.6,1059,797.05
Centenial Surgi,INE405H01018,96.05,35.04,0,1.1,191,260.4,96.05,92.3,102.58,-6.4,123.01,-21.9,189,82.15
Sri Havisha,INE293B01029,1.89,57.33,1,1.1,35185,-26.7,1.91,1.78,1.94,-2.6,2.1,-10,3,1.61
Menon Bearings,INE071D01033,115,644.46,7,1.1,26906,-20.9,116.9,110.95,112.57,2.2,114.88,.1,145.2,73
Tarai Food,INE906C01016,8.3,12.75,0,1.1,253,78.2,8.47,8.25,7.43,11.7,8.65,-4,10.75,6.21
RNIT AI Soln,INE335Q01026,53.1,397.15,4,1.1,90693,-26.3,53.48,52.22,54.84,-3.2,54.84,-3.2,71,42.57
Thejo Engg,INE121N01019,1714.5,1845.54,20,1.1,11002,14.4,1766.6,1675.2,1716.06,-.1,1844.34,-7,2485.8,1446
Phantom Digital,INE0MLZ01019,233.6,317.21,4,1.1,3600,-91.8,234.75,230.05,248.68,-6.1,241.9,-3.4,327.95,165
Oriana Power,INE0OUT01019,2212.4,4495.42,48,1.1,21225,-42.2,2229.5,2164.2,2558.24,-13.5,2067.6,7,3064,1000
Oneclick Logis,INE0OPS01011,312.5,112.62,1,1.1,12400,3.3,313,306.3,306.89,1.8,216.08,44.6,355,98.15
Kaushalya Logis,INE0Q2V01012,54.5,100.99,1,1.1,10400,-62.9,54.5,53.5,48.43,12.5,73.01,-25.4,112,40.6
Delta Autocorp,INE0XRN01019,49.55,75.76,1,1.1,4000,-83.3,49.9,49,53.93,-8.1,73.17,-32.3,183.75,43
Cool Caps Ind,INE0HS001028,68.9,1592.97,17,1.1,10000,-50,68.95,68.1,77.03,-10.6,80.45,-14.4,109,67
Pine Labs,INE15B701018,240.85,27656.23,299,1.1,1152413,80.7,242.8,232.65,238.89,.8,238.89,.8,283.7,219.6
Patel Retail,INE0R8B01010,203.5,679.7,8,1.1,173299,364.7,203.5,198.05,221.09,-8,229.73,-11.4,305,197.3
Quadrant Future,INE0LRY01011,345.65,1382.6,15,1.1,1238333,-69.4,351,340.85,320.73,7.8,437.89,-21.1,743.45,248.7
Hyundai Motor,INE0V6F01027,2306.85,187441.02,2088,1.1,349305,-15.9,2309.85,2266.6,2338.05,-1.3,2082.74,10.8,2889.65,1542.95
Five Star Busin,INE128S01021,535.8,15777.65,171,1.1,1384940,99.9,543.2,524.65,578.98,-7.5,651.68,-17.8,850.45,501.2
Laurus,INE947Q01028,1114.6,60166.11,645,1.1,1164290,9.8,1129.25,1105.6,998.28,11.7,771.8,44.4,1129.25,504.3
Supra Pacific,INE268T01015,31.35,83.69,1,1.1,87270,42.6,31.45,30.11,28.91,8.4,29.16,7.5,41,22.77
Tirupati Innova,INE812Q01016,8.12,59.54,1,1.1,78214,86.3,8.24,7.87,8.65,-6.1,9.91,-18.1,13.7,7.25
Sri KPR Ind,INE009C01019,22.29,44.9,0,1.1,1899,-85.7,22.95,22.2,24.08,-7.4,26.61,-16.2,38.01,20.3
Supreme Ind,INE195A01028,3629.1,46107.72,520,1.1,178440,-48.5,3648.95,3588.2,3635.87,-.2,3907.28,-7.1,4740,3020
Godrej Ind,INE233A01035,1019.1,34323.29,377,1.1,73328,22.9,1023.35,997.6,1047.52,-2.7,1105.21,-7.8,1391.5,764.45
P H Cap,INE160F01013,454.2,136.26,1,1.1,10435,-80.4,463,437,223.88,102.9,216.01,110.3,463,148.6
ABB,INE117A01022,5220,110611.8,1147,1,125865,21,5250.1,5161.15,5155.13,1.3,5447.6,-4.2,6849.95,4590.05
Kirloskar Pneu,INE811A01020,1058,6877,71,1,312010,50.4,1058,1034.95,1087.72,-2.7,1196.87,-11.6,1548,952.75
MSR ,INE331L01026,3.96,24.9,0,1,1127070,1853.5,3.99,3.96,3.05,29.8,3.78,4.8,7.59,2.23
Smiths Found,INE728B01032,5.1,52.02,1,1,6342,-11.3,5.13,4.92,5.06,.8,5.69,-10.4,7.78,4.6
Adani Power,INE814H01029,147.6,284642.17,2700,1,16339831,-3.8,149.1,146.7,150.54,-2,122.56,20.4,182.75,89.07
Religare Ent,INE621H01010,263.4,8709.42,86,1,2412477,-30.2,264.85,255.9,249.83,5.4,243,8.4,314.15,202.45
Atlantaa,INE285H01022,46.95,382.64,4,1,81398,-30.4,46.95,45.25,45.15,4,38.84,20.9,73.17,27.5
Solar Ind,INE343H01029,12854,116328.7,1098,1,101497,-59,12870.5,12580.05,13228.58,-2.8,13154.87,-2.3,17805,8479.3
J&K Bank,INE168A01041,104.5,11508.59,116,1,4265731,-23.6,106.15,103.5,104.35,.1,102,2.5,117.2,82.01
Kay Power,INE961B01013,11.43,25.25,0,1,18916,107.6,12.2,10.25,13.39,-14.6,17.63,-35.2,39.2,10.25
Pratik Panels,INE206C01011,7.6,4.86,0,1,92057,97.8,7.69,7.23,8.21,-7.4,7.48,1.6,10.76,5.32
Jenburkt ,INE354A01013,1138,502.23,5,1,465,-58.8,1139.8,1089.35,1137.42,.1,1142.27,-.4,1410,936.7
Ecoboard Ind,INE866A01016,46.96,83.74,1,1,1226,-86.5,48.7,45.9,39.79,18,33.42,40.5,56.5,22.45
Precision Wire,INE372C01037,253.75,4533.65,46,1,864585,-43.7,258.3,250.2,234.9,8,182.46,39.1,277.6,118.35
Khandelwal Ext,INE687W01010,128.45,11.3,0,1,150,41.5,128.45,127,111.38,15.3,89.36,43.7,153.8,64.15
Galactico Corp,INE906Y01028,2.06,30.7,0,1,125155,-74.9,2.09,2.04,2.22,-7.2,2.48,-16.9,3.76,1.79
Crystal Busines,INE994R01010,2.02,197.72,2,1,48128,-35.3,2.02,1.92,2.09,-3.3,2.46,-17.9,3.1,1.85
Shreeji Trans,INE402Y01028,9.11,63.66,1,1,39862,-62.4,9.5,9.01,10.61,-14.1,12.27,-25.8,18.36,8.3
Prataap Snacks,INE393P01035,1199.3,2866.45,28,1,33004,27.9,1199.3,1177,1086.05,10.4,1067.07,12.4,1295.45,863
Regency Fincorp,INE964R01013,33.65,233.75,2,1,45459,-4.1,34.24,32,36.55,-7.9,33.33,1,46.69,24.25
Advanced Enzyme,INE837H01020,307.1,3435.83,35,1,179104,135.4,313,301,310.98,-1.2,312.34,-1.7,366.55,257.85
Greenlam Ind,INE544R01021,270.7,6905.56,69,1,68802,-62.4,271.75,259.95,253.7,6.7,247.72,9.3,324.98,187
Arman Holdings,INE510P01018,106,55.23,1,1,417,-99.4,107.06,106,89.98,17.8,82.89,27.9,113.35,58
Laddu Gopal,INE546I01025,1.01,13.61,0,1,157781,-30.7,1.04,.99,1.16,-12.9,2.62,-61.5,5.2,.87
Vinyas Inno Tec,INE0OLS01010,1172.5,1475.56,15,1,4500,-28.6,1175,1158,1186.63,-1.2,1039.66,12.8,1440,575.8
Tankup Engineer,INE0Z7N01017,727,384.95,4,1,1000,33.3,750,727,639.07,13.8,440.09,65.2,817.6,152.55
Nitiraj Enginee,INE439T01012,182.1,186.67,2,1,1469,-66.9,186.85,178.04,190.41,-4.4,224,-18.7,421.6,177.35
Naga Dhunseri,INE756C01015,2855,285.5,3,1,69,-86.3,2894.9,2820.1,3380.96,-15.6,3826.34,-25.4,4685.4,2790
Kataria Indust,INE0SVY01018,105.25,226.62,2,1,5400,-67.9,107,104.05,98.45,6.9,109.48,-3.9,150.7,85.5
ARC Insulation,INE0YDV01010,67.65,69.66,1,1,9000,-25,68.9,65.05,85.59,-21,92.87,-27.2,145,63
Purple Wave Inf,INE0VDK01019,125.3,115.85,1,1,80000,-57.9,126,120,119.1,5.2,119.1,5.2,138,108.95
Glottis,INE0TQE01026,60.6,559.97,6,1,464195,88.3,61.19,59.6,67.2,-9.8,67.98,-10.9,93,56.11
Ajax Engg,INE274Y01021,608.8,6965.28,72,1,60138,52.5,610,592.05,611.58,-.5,641.35,-5.1,756.75,550.6
