4455,,4455,Genomic Valley,7.94,0.27,3.5,4.23,4460,0.39,5.2,-0.44,-5.3,-1.75,-18.1,-6.87,-46.4,-17.7,-69,25.99,25.1,0.89,3.5,25.85,26,24.54,25.86,8.824,0.227,45,INE574D01010,I11100T11190,11100,Agri-General,1,,,2518,GENOMIC VALLEY BIOTECH LTD,539206,,0,2.6,4.8,0.33,0.34,78.8,76.4,0,0,0
4455,,4455,Munoth Comm,7.94,0.38,5,5.52,4338,-0.37,-4.5,-0.18,-2.2,-1.82,-18.6,-5.26,-39.8,-10.34,-56.6,7.98,7.6,0.38,5,7.6,7.98,7.6,7.98,0.111,0.001,3,INE410E01015,I42100T42112,42100,Wholesale ,176,682,MUNOTH - JAIN (BOM),1,MUNOTH COMMUNICATIONS LTD,511401,,0,0,0.6,-0.4,-0.37,-20,-21.6,0,0,0
4457,,4457,Falcon Techno,7.93,-0.37,-4.5,3.11,4546,-0.13,-1.6,-0.77,-8.9,-1.85,-18.9,-5.11,-39.2,-18.37,-69.8,14.8,15.5,-0.7,-4.5,14.9,14.95,14.75,14.8,12,0.178,10,INE0PQK01013,I51000T51910,51250,Electromechanical,2,,,2519,FALCON TECHNOPROJECTS INDIA LTD,,FALCONTECH,0,4.6,6.8,1.94,2.01,7.6,7.4,0,0,0.54
4458,,4458,Haria Apparels,7.9,-0.49,-5.8,3.28,4535,-0.2,-2.5,-2.18,-21.6,-1.2,-13.2,-0.4,-4.8,-0.51,-6.1,5.17,5.49,-0.32,-5.8,5.49,5.54,5.11,5.17,0.694,0.004,14,INE493N01012,I63000T64990,64020,Rental Service,1,1554,HARIA-MUMBAI,1,HARIA APPARELS LTD,538081,,0,3.5,4.4,0.58,0.7,8.9,7.4,0,0,0
4459,,4459,KZ Leasing,7.89,0.01,0.1,5.5,4340,-0.45,-5.4,0.14,1.8,0.43,5.8,-1.47,-15.7,-2.61,-24.9,25.94,25.9,0.04,0.2,25.94,25.94,25.94,25.94,0.004,0,4,INE006C01015,I72000T72190,72100,NBFC-General,82,,,2520,KZ LEASING & FINANCE LTD,511728,,0,0,0.9,-0.84,-0.78,-30.9,-33.3,0,0,0.11
4460,,4460,Prashant India,7.88,-0.41,-4.9,6.35,4279,-1.42,-15.3,0.85,12.1,-0.02,-0.3,2.52,47,3.28,71.3,18.6,19.57,-0.97,-5,20.5,20.5,18.6,18.6,1.168,0.022,13,INE100E01012,I26100T26790,26620,Texturising,14,,,2521,PRASHANT INDIA LTD,519014,,0,0,0,-0.38,-0.18,-49,-103.3,0,0,-0.01
4461,,4461,Evoq Remedies,7.84,-0.4,-4.9,6.96,4224,-0.5,-6,0.74,10.4,2.4,44.1,0.85,12.2,-3.12,-28.5,3.15,3.31,-0.16,-4.8,3.15,3.46,3.15,3.19,144,0.457,24,INE0JVD01011,I21500T21592,21521,PharmaChem Trading,3,1826,EARUM-PATEL,2,EVOQ REMEDIES LTD,543500,,0,0.2,0.3,0.04,0.06,78.8,52.5,0,0,0
4461,,4461,Omega Ag Seed,7.84,0.02,0.3,7.79,4156,0.69,9.7,-1.56,-16.6,-2.83,-26.5,-1.49,-16,0.47,6.4,9.92,9.9,0.02,0.2,9.9,9.92,9.9,9.92,0.226,0.002,3,INE112B01013,I72000T72190,72100,NBFC-General,83,,,2522,OMEGA AG SEEDS (PUNJAB) LTD,519479,,0,2.2,2.1,0.44,0.44,22.6,22.6,0,0,0
4463,,4463,Net Avenue Tech,7.83,-0.32,-3.9,5.22,4364,-0.75,-8.7,-2.15,-21.5,-0.54,-6.5,-9.33,-54.4,-15.13,-65.9,3.65,3.8,-0.15,-3.9,3.7,3.75,3.65,3.65,120,0.44,13,INE518X01015,I42200T43010,42293,Retailing-Online,5,,,2523,NET AVENUE TECHNOLOGIES LTD,,CBAZAAR,0,13,11.4,0.82,0.9,4.5,4.1,0,0,0
4464,,4464,Supertex Ind,7.81,0,0,6.61,4264,0.02,0.3,-0.3,-3.7,-0.51,-6.1,-1.56,-16.6,-4.81,-38.1,6.89,6.89,0,0,6.88,6.89,6.88,6.89,3.482,0.024,7,INE881B01054,I26100T26790,26620,Texturising,15,,,2524,SUPERTEX INDUSTRIES LTD,526133,,0,0.4,6.6,0.1,0.93,68.9,7.4,0,0,0.78
4465,,4465,Devine Impex,7.8,0,0,5.1,4376,0,0,-1.33,-14.6,0.57,7.9,-0.48,-5.8,-1.57,-16.8,8.11,8.11,0,0,8.11,8.11,8.11,8.11,0.119,0.001,6,INE455C01014,I41100T41610,41100,Merchant Export,15,,,2525,DEVINE IMPEX LTD,531585,,0,0.4,0.4,0.05,0.04,162.2,202.8,0,0,0
4466,,4466,Avi Polymers,7.75,-0.41,-5,7.75,4157,-0.62,-7.4,-2.69,-25.8,0.91,13.3,1.99,34.5,2.43,45.7,18.95,19.94,-0.99,-5,18.95,18.95,18.95,18.95,3.99,0.076,31,INE897N01014,I42100T42112,42100,Wholesale ,177,,,2526,AVI POLYMERS LTD,539288,,0,14.4,19.3,2,2.13,9.5,8.9,0,0,0
4467,,4467,Asian Petro,7.71,-0.35,-4.3,3.38,4528,-0.88,-10.2,0,0,0.11,1.4,-0.35,-4.3,-1.86,-19.4,8.9,9.3,-0.4,-4.3,9.01,9.5,8.9,8.9,17.632,0.159,41,INE810M01019,I42100T42112,42100,Wholesale ,178,777,J K CHATURVEDI - ASIAN PETRO,2,ASIAN PETROPRODUCTS & EXPORTS LTD,524434,,0,0,0,-1.2,-1.18,-7.4,-7.5,0,0,0
4468,,4468,Deccan Poly,7.66,0.09,1.2,6.67,4256,0.36,4.9,-1.12,-12.8,-1.71,-18.2,3.5,84.1,4.86,173.6,36.2,35.8,0.4,1.1,35.08,36.2,35.08,35.92,0.1,0.004,5,INE132E01015,I25100T25190,25120,Plast Cont/Film/Sack,44,92,DCL - RAJU,2,DECCAN POLYPACKS LTD,531989,,0,21.7,21.3,4.28,4.28,8.5,8.5,0,0,0
4469,,4469,Amraworld Agric,7.58,0.24,3.3,7.58,4174,0.12,1.6,-0.12,-1.6,-3.25,-30,-4.81,-38.8,-8.78,-53.7,0.63,0.61,0.02,3.3,0.61,0.63,0.6,0.63,142,0.088,177,INE735C01027,I42100T42112,42100,Wholesale ,179,773,AMRAPALI (AHMEDABAD),2,AMRAWORLD AGRICO LTD,531991,,0,0,0,-0.21,-0.21,-3,-3,0,0,0
4470,,4470,Prime Capital,7.56,-0.39,-4.9,7.19,4209,-0.82,-9.8,0.16,2.2,-0.29,-3.7,1.27,20.2,-0.33,-4.2,7.56,7.95,-0.39,-4.9,7.95,7.95,7.56,7.56,0.157,0.001,4,INE748D01010,I72000T72190,72100,NBFC-General,84,,,2527,PRIME CAPITAL MARKET LTD,535514,,0,5.5,5.6,0.57,0.57,13.3,13.3,0,0,0
4471,,4471,Padmalaya,7.55,0.28,3.9,6.76,4241,0.43,6,-2.27,-23.1,0.26,3.6,0.84,12.5,-4.84,-39.1,4.44,4.28,0.16,3.7,4.28,4.45,4.1,4.16,10.84,0.045,25,INE243B01016,I82100T82190,82110,Film/Serial Prodn,19,,,2528,PADMALAYA TELEFILMS LTD,532350,,0,0,0,-0.13,-0.13,-34.2,-34.2,0,0,0
4471,,4471,Jet Solar,7.55,0.27,3.7,2.47,4576,0.27,3.7,1.3,20.8,1.45,23.8,-0.58,-7.1,-8.38,-52.6,18,17.36,0.64,3.7,18,18,18,18,4,0.072,1,INE155R01018,I51000T51910,51310,Realty-Residential,54,,,2528,JET SOLAR LTD,538794,,0,0.7,1.5,0.1,0.12,180,150,0,0,0.07
4473,,4473,Photoquip India,7.5,0.3,4.2,3.99,4484,0.15,2,-1.5,-16.7,-1.39,-15.6,-3.12,-29.4,-3.35,-30.9,12.5,12,0.5,4.2,12.5,12.5,12.5,12.5,0.385,0.005,6,INE813B01016,I23200T23290,23210,Photo Equipments,1,,,2530,PHOTOQUIP INDIA LTD,526588,,0,4.2,9.5,0.57,2.16,21.9,5.8,0,0,-0.03
4474,,4474,Euro Leder,7.43,-0.29,-3.8,4.38,4445,0.1,1.4,-1.51,-16.9,-1.95,-20.8,-0.46,-5.8,-1.95,-20.8,19,19.75,-0.75,-3.8,19.34,19.75,18.01,19,0.897,0.016,14,INE940E01011,I22200T22290,22210,Leather/Products,7,,,2531,EURO LEDER FASHION LTD,526468,,0,2.8,6.3,1.02,2.28,18.6,8.3,0,0,1.34
4474,,4474,Swagtam Trading,7.43,0.35,4.9,7.2,4206,-0.82,-9.9,1.83,32.7,-0.25,-3.3,0.11,1.5,-1.98,-21,62.45,59.5,2.95,5,62.45,62.45,62.45,62.45,0.001,0,1,INE150R01019,I62100T62190,62124,Real Estate Broking,2,,,2531,SWAGTAM TRADING & SERVICES LTD,539406,,0,2.5,3.4,0.96,0.97,65.1,64.4,0,0,0
4476,,4476,First Fintec,7.4,-0.05,-0.7,3.89,4494,-0.08,-1.1,0.13,1.8,0.77,11.6,0.85,13,-3.52,-32.2,7.11,7.16,-0.05,-0.7,7.43,7.74,7.1,7.11,2.339,0.017,14,INE683B01047,I53000T53390,53200,Software/Service-Gen,51,,,2533,FIRST FINTEC LTD,532379,,0,0,0,-0.19,0.84,-37.4,8.5,0,0,0.02
4477,,4477,BCL Enterprises,7.35,-0.35,-4.5,7.11,4217,0,0,0.7,10.5,-0.23,-3,-2.79,-27.5,-3.38,-31.5,0.63,0.66,-0.03,-4.5,0.69,0.69,0.63,0.63,170,0.117,44,INE368E01023,I72000T72190,72180,NBFC-Asst Fin-NDT ,18,,,2534,BCL ENTERPRISES LTD,539621,,0,0,0,-0.22,-0.22,-2.9,-2.9,0,0,-0.01
4478,,4478,KCD Ind,7.31,-0.29,-3.8,5.46,4346,-0.91,-11.1,-4.98,-40.5,-2.2,-23.1,1.93,35.9,-31.54,-81.2,7.31,7.6,-0.29,-3.8,7.99,7.99,7.25,7.81,62.469,0.474,28,INE185U01035,I42100T42112,42100,Wholesale ,180,,,2535,KCD INDUSTRIES INDIA LTD,540696,,0,6.1,9,2.56,2.58,2.9,2.8,0,0,0
4479,,4479,Ind-Agiv Comm,7.25,-0.05,-0.7,2.01,4598,-0.05,-0.7,-1.08,-13,-1.05,-12.7,-0.5,-6.5,,,72.5,72.96,-0.46,-0.6,72.5,72.5,72.5,72.5,0.01,0.001,1,INE115E01010,I24500T24590,24520,Electrical Equipment,14,,,2536,IND-AGIV COMMERCE LTD,517077,,0,0,0,-31.58,-31.33,-2.3,-2.3,0,0,0
4480,,4480,Patron Exim,7.23,-0.14,-1.9,2.08,4596,-0.14,-1.9,-0.95,-11.6,-14.79,-67.2,-8.23,-53.2,-11.64,-61.7,3.12,3.18,-0.06,-1.9,3.16,3.19,3.1,3.12,56,0.177,12,INE0NPA01011,I41100T41610,41400,Eximport,14,1826,EARUM-PATEL,3,PATRON EXIM LTD,543798,,0,0.2,0.3,0.03,0.03,104,104,0,0,0.01
4481,,4481,Garware Syn,7.2,0.34,5,3.91,4492,-0.21,-2.8,-3.98,-35.6,-9.59,-57.1,-7.81,-52,-10.61,-59.6,12.4,11.81,0.59,5,12,12.4,12,12.4,0.118,0.001,3,INE340D01016,I26100T26790,26550,Manmad Fibre Prod,3,126,GARWARE,4,GARWARE SYNTHETICS LTD,514400,,0,0,0,-0.71,-0.24,-17.5,-51.7,0,0,0
4481,,4481,Kiran Syntex,7.2,0.14,2,4.01,4480,0.65,9.9,1.65,29.7,3.84,114.3,3.5,94.6,3.75,108.7,17,16.67,0.33,2,17,17,17,17,16.985,0.289,16,INE293D01017,I26100T26790,26620,Texturising,16,,,2537,KIRAN SYNTEX LTD,530443,,0,0,0,-0.18,-0.18,-94.4,-94.4,0,0,0
4483,,4483,National Ply,7.17,0.12,1.7,4.28,4458,0.62,9.5,1.38,23.8,2.93,69.1,-5.77,-44.6,-10.87,-60.3,2.91,2.86,0.05,1.7,2.91,2.91,2.91,2.91,8.205,0.024,19,INE497C01016,I50030T50140,50059,Timber & Allied-Dive,5,,,2538,NATIONAL PLYWOOD INDUSTRIES LTD,516062,,0,4,3,0.84,1.07,3.5,2.7,0,0,-0.01
4484,,4484,Aryan Share,7.15,0.23,3.3,3.21,4542,1.43,25,0.29,4.2,0.53,8,1.21,20.4,-0.35,-4.7,23.84,23.05,0.79,3.4,23.95,23.95,23.84,23.84,0.007,0,3,INE016X01010,I62100T62190,62121,Share Broking,10,,,2539,ARYAN SHARE & STOCK BROKERS LTD,542176,,0,0,0,-3.71,-3.08,-6.4,-7.7,0,0,0
4485,,4485,Quantum Digital,7.13,0.3,4.4,3.7,4509,0.25,3.6,1.33,22.9,-0.37,-4.9,-1.01,-12.4,-13.87,-66,23.5,22.5,1,4.4,23.5,23.5,23.5,23.5,0.001,0,1,INE373C01019,I82100T82190,82100,Entertainment-Gen,4,,,2540,QUANTUM DIGITAL VISION INDIA LTD,530281,,0,4.1,3.4,2.37,2.25,9.9,10.4,0,0,0
4485,,4485,Ishaan Infra,7.13,0,0,6.99,4223,0.08,1.1,0.14,2,1.92,36.9,1.96,37.9,0.78,12.3,11.01,11.01,0,0,11.01,11.44,11.01,11.12,2.26,0.025,20,INE818R01011,I42100T42112,42100,Wholesale ,181,,,2540,ISHAAN INFRASTRUCTURES & SHELTERS LTD,540134,,0,0,0.3,-0.01,0.03,-1101,367,0,0,0.03
4487,,4487,Coral Newsprint,7.11,0,0,5.53,4337,0.25,3.6,0.62,9.6,0.92,14.9,2.1,41.9,1.46,25.8,14.07,14.07,0,0,14,14.07,13.37,14.07,0.415,0.006,3,INE715D01019,I23100T23190,23100,Paper-Gen,8,,,2542,CORAL NEWSPRINTS LTD,530755,,0,0,0,-0.01,0.22,-1407,64,0,0,0
4488,,4488,A&M Jumbo,7.08,-0.21,-2.9,2.41,4580,0.49,7.4,2.07,41.3,1.58,28.7,3.05,75.7,-2.56,-26.6,10.1,10.4,-0.3,-2.9,10.35,10.35,10.1,10.1,32,0.328,4,INE749Y01014,I25100T25190,25120,Plast Cont/Film/Sack,45,,,2543,A and M JUMBO BAGS Ltd,,AMJUMBO,0,16.1,11.3,1.64,1.75,6.2,5.8,0,0,1.27
4489,,4489,Gconnect Log Sup,7.07,0.23,3.4,3.69,4511,0.21,3.1,0.25,3.7,-3.47,-32.9,-0.55,-7.2,-7.48,-51.4,19,18.4,0.6,3.3,20,20,19,19,13.5,0.268,5,INE0QHY01011,I54000T54500,54310,Road Trans-Cargo,12,,,2544,GCONNECT LOGITECH AND SUPPLY CHAIN LTD,544156,,0,1.1,1.5,0.29,0.29,65.5,65.5,0,0,0
4490,,4490,Jagjanani Tex,7.04,-0.84,-10.7,5.31,4356,-0.98,-12.2,-1.4,-16.6,-2.24,-24.1,-7.39,-51.2,-13.54,-65.8,4.51,5.05,-0.54,-10.7,5.2,5.2,4.31,4.75,5.296,0.025,40,INE702H01018,I26100T26790,26220,Cotton Spg/Wvg,8,,,2545,JAGJANANI TEXTILES LTD,532825,,0,0,0,-0.01,-0.01,-451,-451,0,0,0
4491,,4491,MFS Intercorp,7.01,0.16,2.3,7.01,4222,-0.04,-0.6,0.11,1.6,1.41,25.2,1.39,24.7,-1.13,-13.9,16.2,15.83,0.37,2.3,14.95,16.25,14.95,16.09,24.336,0.39,19,INE614F01019,I42100T42112,42100,Wholesale ,182,,,2546,MFS INTERCORP LTD,513721,,0,0,0,-0.02,-0.01,-810,-1620,0,0,0
4492,,4492,Integra Capital,6.96,0,0,3.48,4525,-0.22,-3.1,-0.22,-3.1,-0.48,-6.5,0.26,3.9,-0.56,-7.4,14.8,14.8,0,0,14.06,14.8,14.06,14.8,0.076,0.001,5,INE366H01012,I72000T72190,72000,Finance-General,24,,,2547,INTEGRA CAPITAL LTD,531314,,0,0,0,-0.62,-0.44,-23.9,-33.6,0,0,0
4493,,4493,Jainco Project,6.94,-0.36,-4.9,4.93,4387,-0.23,-3.2,-0.11,-1.6,0.58,9.1,0.36,5.5,1.5,27.6,6.94,7.3,-0.36,-4.9,7.37,7.37,6.94,6.94,0.718,0.005,9,INE966C01010,I42200T43010,42300,Trading-Domestic,26,,,2548,JAINCO PROJECTS (INDIA) LTD,526865,,0,0,0,0,0.05,0,138.8,0,0,0.62
4494,,4494,Haria Exports,6.93,0.01,0.1,4.89,4392,0.08,1.2,-1.41,-16.9,-3.58,-34.1,-2.56,-27,0.5,7.8,6,5.99,0.01,0.2,5.99,6.25,5.84,6,0.829,0.005,15,INE772B01014,I26100T26790,26710,Readymad Garment,4,1554,HARIA-MUMBAI,2,HARIA EXPORTS LTD,512604,,0,6.7,6.7,0.81,0.81,7.4,7.4,0,0,0
4495,,4495,Panafic Ind,6.9,-0.16,-2.3,6.77,4240,0.58,9.2,0.09,1.3,-0.41,-5.6,-0.9,-11.5,-2.95,-29.9,0.84,0.86,-0.02,-2.3,0.86,0.92,0.81,0.84,340,0.289,224,INE655P01029,I72000T72190,72100,NBFC-General,85,,,2549,PANAFIC INDUSTRIALS LTD,538860,,0,0.2,0.3,0,0,0,0,0,0,0
4496,,4496,Saianand Commer,6.82,0.23,3.5,6.82,4235,-0.22,-3.1,-0.45,-6.2,-1.13,-14.2,-1.59,-18.9,-2.04,-23,0.3,0.29,0.01,3.4,0.29,0.3,0.29,0.29,356,0.104,205,INE092G01024,I21100T21490,21200,Organic Chemical,7,1289,RUPANI (MUMBAI),1,SAIANAND COMMERCIAL LTD,512097,,0,0.9,0.8,0.02,0.02,15,15,0,0,0.06
4497,,4497,Promact Impex,6.81,0.49,7.8,4.15,4467,0.51,8.1,-0.29,-4.1,0.44,6.9,-0.05,-0.7,-2.31,-25.3,10.46,9.7,0.76,7.8,9.85,10.49,9.85,10.46,0.192,0.002,5,INE818D01011,I25100T25190,25120,Plast Cont/Film/Sack,46,,,2550,PROMACT IMPEX LTD,526494,,0,6,7.6,1.38,1.48,7.6,7.1,0,0,0
4498,,4498,Sabar Flex,6.78,0,0,4.15,4468,-0.6,-8.1,-2.64,-28,-1.58,-18.9,-1.28,-15.9,-15.82,-70,4.5,4.5,0,0,4.5,4.5,4.5,4.5,5,0.023,1,INE0DZ101013,I25100T25190,25120,Plast Cont/Film/Sack,47,,,2551,SABAR FLEX INDIA LTD,,SABAR,0,8.4,10,1.21,1.9,3.7,2.4,0,0,1.11
4499,,4499,Mystic Elect,6.64,0.24,3.8,6.18,4288,-0.32,-4.6,-0.14,-2.1,0.02,0.3,-1.46,-18,-7.51,-53.1,3.36,3.24,0.12,3.7,3.44,3.44,3.3,3.36,1.37,0.005,23,INE159O01033,I42100T42112,42100,Wholesale ,183,1547,PEARL-KHADARIA,2,MYSTIC ELECTRONICS LTD,535205,,0,13.1,12.5,1.91,1.91,1.8,1.8,0,0,0
4500,,4500,Enterprise Int,6.59,-0.32,-4.6,4.38,4446,-1.19,-15.3,0.12,1.9,-0.64,-8.9,-1.34,-16.9,-2.69,-29,22.01,23.07,-1.06,-4.6,24.26,24.26,22.01,22.02,0.266,0.006,6,INE439G01019,I26100T26790,26130,Silk Composite Tex,2,,,2552,ENTERPRISE INTERNATIONAL LTD,526574,,0,1.4,1.9,0.48,0.65,45.9,33.9,0,0,0.08
4501,,4501,Filmcity Media,6.57,0.3,4.8,5.46,4345,0.67,11.4,0.39,6.3,-1.47,-18.3,-1.81,-21.6,-9.3,-58.6,2.15,2.05,0.1,4.9,2,2.15,2,2.15,35.044,0.075,22,INE600B01033,I82100T82190,82110,Film/Serial Prodn,20,,,2553,FILMCITY MEDIA LTD,531486,,0,3,2.9,0.03,0.03,71.7,71.7,0,0,0
4502,,4502,UTL Ind,6.56,0.3,4.8,6.56,4266,-0.26,-3.8,-3.1,-32.1,1.88,40.2,-2.5,-27.6,-2.21,-25.2,1.99,1.9,0.09,4.7,1.97,1.99,1.97,1.99,32.336,0.064,26,INE184E01024,I31200T31290,31240,Non-Ferro-Extrusion,4,1198,PARIMAL SHAH - UNI TUBES,1,UTL INDUSTRIES LTD,500426,,0,0,0,-0.03,-0.03,-66.3,-66.3,0,0,0
4503,,4503,Naksh Precious,6.53,-0.51,-7.2,4.36,4449,1.53,30.6,0.94,16.8,0.13,2,-0.41,-5.9,-7.05,-51.9,6.21,6.69,-0.48,-7.2,6.94,7.14,6.03,6.37,222,1.436,440,INE256S01012,I42200T43010,43010,Trading-Auto Dealer,6,198,KINETIC - FIRODIA,3,NAKSH PRECIOUS METALS LTD,539402,,0,0,0,-0.08,-0.01,-77.6,-621,0,0,-0.01
4504,,4504,Siddheswari Gar,6.48,0.31,5,6.48,4271,0.36,5.9,0.42,6.9,-2.51,-27.9,-0.42,-6.1,-2.33,-26.4,19.58,18.65,0.93,5,18.65,19.58,18.65,19.58,1.074,0.021,22,INE797C01019,I92010T92013,92012,Holding Venture-Inv,26,,,2554,SIDDHESWARI GARMENTS LTD,526877,,0,0,0,0.01,0.06,1958,326.3,0,0,0
4505,,4505,Amit Int,6.44,-0.04,-0.6,5.32,4354,-0.31,-4.6,-1.08,-14.4,-1.61,-20,-0.29,-4.3,-1.31,-16.9,3.4,3.42,-0.02,-0.6,3.62,3.62,3.35,3.4,16.766,0.058,20,INE053D01015,I41100T41610,41100,Merchant Export,16,,,2555,AMIT INTERNATIONAL LTD,531300,,0,0.6,0.8,0.07,0.07,48.6,48.6,0,0,0
4506,,4506,Stanpacks,6.43,-0.31,-4.6,4.37,4448,-0.61,-8.7,-1.07,-14.3,-2.95,-31.4,-0.97,-13.1,-2.66,-29.3,10.54,11.05,-0.51,-4.6,11.05,11.05,10.51,10.54,1.156,0.012,11,INE457D01018,I25100T25190,25120,Plast Cont/Film/Sack,48,549,BLISS (CHENNAI),2,STANPACKS (INDIA) LTD,530931,,0,0,4.1,-0.62,0.09,-17,117.1,0,0,1.67
4506,,4506,Clio Infotech,6.43,-0.33,-4.9,6.43,4274,-1.06,-14.2,1.17,22.2,-2.37,-26.9,0.08,1.3,-0.58,-8.3,5.84,6.14,-0.3,-4.9,5.84,6.02,5.84,5.84,8.317,0.049,14,INE011B01017,I72000T72190,72000,Finance-General,25,961,CLIO - WALLFORT,3,CLIO INFOTECH LTD,530839,,0,0.5,0.5,0.05,0.05,116.8,116.8,0,0,-0.02
4506,,4506,Vision Corp,6.43,0.02,0.3,4.8,4400,0.24,3.9,0.44,7.3,0.34,5.6,-0.9,-12.3,-1.32,-17,3.22,3.21,0.01,0.3,3.78,3.78,3.21,3.22,4.268,0.015,18,INE661D01015,I53400T53590,53500,Electronic-Gen,3,,,2556,VISION CORPORATION LTD,531668,,0,0.2,0.2,0.02,0.09,161,35.8,0,0,0.02
4509,,4509,Lead Fin Serv,6.42,0.31,5.1,4.61,4428,0.6,10.3,1.14,21.6,1.59,32.9,1.01,18.7,-1.35,-17.4,19.45,18.53,0.92,5,18.53,19.45,18.53,19.45,0.302,0.006,9,INE531D01010,I72000T72190,72100,NBFC-General,86,,,2557,LEAD FINANCIAL SERVICES LTD,531288,,0,4.2,5.7,0.75,0.83,25.9,23.4,0,0,0
4510,,4510,Suncity Synth,6.41,-0.34,-5,3.5,4524,-0.71,-10,-0.7,-9.8,-2.12,-24.9,-2.12,-24.9,-4.71,-42.4,12.97,13.65,-0.68,-5,13.65,13.65,12.97,12.97,0.145,0.002,6,INE584D01019,I26100T26790,26500,Manmade Tex-Gen,3,,,2558,SUNCITY SYNTHETICS LTD,530795,,0,0,0,-0.39,-0.03,-33.3,-432.3,0,0,-0.01
4511,,4511,Grandma Tradin,6.4,0,0,5.87,4311,0,0,0,0,0,0,0,0,-1.96,-23.4,0.49,0.49,0,0,0.49,0.49,0.49,0.49,23.061,0.011,7,INE927M01029,I42100T42112,42100,Wholesale ,184,,,2559,GRANDMA TRADING & AGENCIES LTD,504369,,0,0,0,0,0,0,0,0,0,0
4512,,4512,Incon Engineers,6.38,0,0,2.15,4593,-0.06,-0.9,0.43,7.2,-2.1,-24.8,1.99,45.3,0.15,2.4,14.75,14.75,0,0,14.75,14.75,14.75,14.75,0.023,0,3,INE507D01010,I24300T24390,24320,Chemical Machinery,10,,,2560,INCON ENGINEERS LTD,531594,,0,0,0,-0.95,-0.91,-15.5,-16.2,0,0,0
4512,,4512,Intl Data Mgmt,6.38,-0.1,-1.5,4.76,4406,-0.44,-6.5,0.95,17.5,-1.29,-16.8,0.55,9.4,-1.34,-17.4,29,29.45,-0.45,-1.5,29.45,29.45,29,29,0.016,0,5,INE649R01010,I53000T53390,53100,Hardware General,4,453,HCL-NADAR,4,INTERNATIONAL DATA MANAGEMENT (IDM) LTD,517044,,0,0,0,-0.43,-0.43,-67.4,-67.4,0,0,0
4514,,4514,Omni Ax's,6.37,-0.31,-4.6,6.37,4278,-0.24,-3.6,1.03,19.3,-0.33,-4.9,1.82,40,-1.36,-17.6,3.7,3.88,-0.18,-4.6,4.07,4.07,3.7,3.7,5.458,0.022,26,INE369B01019,I53000T53390,53200,Software/Service-Gen,52,,,2561,OMNI AX'S SOFTWARE LTD,532340,,0,0,0,-0.1,-0.1,-37,-37,0,0,0
4515,,4515,Continent Cont,6.32,-0.13,-2,4.77,4405,-0.45,-6.6,-0.55,-8,0.79,14.3,-0.19,-2.9,-1.87,-22.8,10.29,10.49,-0.2,-1.9,10.69,10.69,10.29,10.29,0.702,0.007,3,INE545B01022,I24500T24590,24510,Electrical Component,11,,,2562,CONTINENTAL CONTROLS LTD,531460,,0,0,0,-2.82,-1.44,-3.7,-7.2,0,0,-0.01
4516,,4516,Delta Indust,6.31,-0.7,-10,6.14,4295,-0.97,-13.3,-1.51,-19.3,-0.72,-10.2,-1.24,-16.4,-1.42,-18.4,11.7,12.99,-1.29,-9.9,12.29,12.29,11.7,11.7,6.439,0.079,33,INE681Q01015,I42100T42112,42100,Wholesale ,185,1665,DIRL-MITTAL,2,DELTA INDUSTRIAL RESOURCES LTD,539596,,0,0,0,-0.31,-0.31,-37.7,-37.7,0,0,0
4517,,4517,Unipro Tech,6.29,0.12,1.9,4.46,4437,0.58,10.2,2.52,66.8,,,,,,,10.34,10.14,0.2,2,10.34,10.34,10.34,10.34,0.005,0,1,INE448F01012,I63000T64990,64023,Office Equip Rental,1,,,2563,UNIPRO TECHNOLOGIES LTD,540189,,0,0,0,-0.06,0.03,-172.3,344.7,0,0,0
4518,,4518,Hemo Organic,6.24,0.12,2,5.19,4368,0.11,1.8,1.16,22.8,3.03,94.4,2.74,78.3,2.51,67.3,17.86,17.51,0.35,2,17.43,17.86,17.43,17.86,28.435,0.508,21,INE422G01015,I99000T99020,99020,Suspend/Discontinue ,33,,,2564,HEMO ORGANIC LTD,524590,,0,2.3,0.2,0.47,0.07,38,255.1,0,0,-0.01
4519,,4519,SGN Telecoms,6.22,0,0,4.7,4415,0.16,2.6,0.56,9.9,0.81,15,-0.08,-1.3,0,0,0.77,0.77,0,0,0.78,0.8,0.74,0.75,65.088,0.05,114,INE266C01023,I52100T52390,52310,Power Cables/Conduct,16,,,2565,SGN TELECOMS LTD,531812,,0,0,0,-0.02,-0.02,-38.5,-38.5,0,0,0
4520,,4520,Rich Universe,6.11,0.26,4.4,5.21,4365,1.03,20.3,-1.16,-16,-0.42,-6.4,-1,-14.1,-4.49,-42.4,8.42,8.07,0.35,4.3,8.42,8.42,8.42,8.42,0.002,0,1,INE652D01014,I72000T72190,72100,NBFC-General,87,,,2566,RICH UNIVERSE NETWORK LTD,530271,,0,0.7,0.7,0.07,0.07,120.3,120.3,0,0,0.22
4521,,4521,Ashram Online,6.05,0,0,4.51,4434,-0.26,-4.1,0.15,2.5,-0.16,-2.6,-0.46,-7.1,-1.07,-15,5.06,5.06,0,0,5.06,5.06,5.06,5.06,3.5,0.018,3,INE293C01019,I61100T61490,61310,Hotels,52,396,TATIA,3,ASHRAM ONLINE.COM LTD,526187,,0,0,0,-0.03,-0.04,-168.7,-126.5,0,0,0
